,core_log_return_oos
2023-12-01,0.00918415169414861
2023-12-04,-0.0005720415519140126
2023-12-05,0.005064985677495278
2023-12-06,0.00233918442401827
2023-12-07,0.0006112635769907181
2023-12-08,0.0013552555042707836
2023-12-11,0.0014564286879846333
2023-12-12,0.0011558460749759895
2023-12-13,0.003620780814971319
2023-12-14,0.0025035318048767037
2023-12-15,0.006175549713503349
2023-12-18,-0.001332214972514469
2023-12-19,0.0028414138531135755
2023-12-20,0.002647230088490861
2023-12-21,-0.003469711940415529
2023-12-22,0.002190010662992723
2023-12-25,0.0
2023-12-26,0.0
2023-12-27,-0.0006708531149463525
2023-12-28,0.0015215226513616482
2023-12-29,-0.0001513361684737198
2024-01-01,0.0
2024-01-02,-0.002271072348837465
2024-01-03,-0.0021201446816088085
2024-01-04,-0.0025257042307779438
2024-01-05,-0.0017320999635746896
2024-01-08,0.0016986475160174954
2024-01-09,0.0027955467895148635
2024-01-10,3.1915973741585745e-05
2024-01-11,-0.0036969906266137967
2024-01-12,0.00630478503164837
2024-01-15,-0.0009972795466649015
2024-01-16,0.0011653094357197019
2024-01-17,-0.006442288217431569
2024-01-18,0.002522655409966011
2024-01-19,0.0023719429007376877
2024-01-22,0.007372704702815512
2024-01-23,-0.000549275121807261
2024-01-24,0.0031056777432011866
2024-01-25,0.0044277448719325496
2024-01-26,0.0004672934179798722
2024-01-29,0.0036510900025022324
2024-01-30,0.0008911162231611432
2024-01-31,-0.001433087178184665
2024-02-01,-0.001820445069783789
2024-02-02,0.0070355963761824115
2024-02-05,-0.0014319663745526565
2024-02-06,0.0020494199272017544
2024-02-07,0.001589061161959225
2024-02-08,-0.0006559446528016835
2024-02-09,0.000542304983259715
2024-02-12,0.005346766456759789
2024-02-13,-0.006314756076810396
2024-02-14,0.0020736963443130805
2024-02-15,0.0030767430098762307
2024-02-16,0.0014451567480926648
2024-02-19,-0.0012765542791834934
2024-02-20,-0.004342109602976025
2024-02-21,-0.002168726322352211
