,date,quarter_date,regime,bloc,Strat,ticker,weight_ticker
4694,2024-04-05,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4695,2024-04-08,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4696,2024-04-08,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4697,2024-04-08,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4698,2024-04-08,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4699,2024-04-08,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4700,2024-04-08,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4701,2024-04-09,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4702,2024-04-09,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4703,2024-04-09,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4704,2024-04-09,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4705,2024-04-09,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4706,2024-04-09,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4707,2024-04-10,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4708,2024-04-10,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4709,2024-04-10,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4710,2024-04-10,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4711,2024-04-10,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4712,2024-04-10,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4713,2024-04-11,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4714,2024-04-11,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4715,2024-04-11,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4716,2024-04-11,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4717,2024-04-11,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4718,2024-04-11,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4719,2024-04-12,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4720,2024-04-12,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4721,2024-04-12,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4722,2024-04-12,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4723,2024-04-12,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4724,2024-04-12,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4725,2024-04-15,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4726,2024-04-15,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4727,2024-04-15,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4728,2024-04-15,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4729,2024-04-15,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4730,2024-04-15,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4731,2024-04-16,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4732,2024-04-16,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4733,2024-04-16,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4734,2024-04-16,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4735,2024-04-16,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4736,2024-04-16,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4737,2024-04-17,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4738,2024-04-17,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4739,2024-04-17,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4740,2024-04-17,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4741,2024-04-17,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4742,2024-04-17,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4743,2024-04-18,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4744,2024-04-18,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4745,2024-04-18,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4746,2024-04-18,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4747,2024-04-18,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4748,2024-04-18,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4749,2024-04-19,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4750,2024-04-19,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4751,2024-04-19,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4752,2024-04-19,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4753,2024-04-19,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4754,2024-04-19,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4755,2024-04-22,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4756,2024-04-22,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4757,2024-04-22,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4758,2024-04-22,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4759,2024-04-22,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4760,2024-04-22,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4761,2024-04-23,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4762,2024-04-23,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4763,2024-04-23,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4764,2024-04-23,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4765,2024-04-23,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4766,2024-04-23,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4767,2024-04-24,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4768,2024-04-24,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4769,2024-04-24,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4770,2024-04-24,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4771,2024-04-24,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4772,2024-04-24,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4773,2024-04-25,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4774,2024-04-25,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4775,2024-04-25,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4776,2024-04-25,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4777,2024-04-25,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4778,2024-04-25,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4779,2024-04-26,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4780,2024-04-26,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4781,2024-04-26,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4782,2024-04-26,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4783,2024-04-26,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4784,2024-04-26,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4785,2024-04-29,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4786,2024-04-29,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4787,2024-04-29,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4788,2024-04-29,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4789,2024-04-29,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4790,2024-04-29,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4791,2024-04-30,2024-04-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4792,2024-04-30,2024-04-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4793,2024-04-30,2024-04-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4794,2024-04-30,2024-04-01,normal,bloc2,STRAT2,BLEURAA LX Equity,0.2
4795,2024-04-30,2024-04-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4796,2024-04-30,2024-04-01,normal,bloc3,STRAT3,SGCBIFH LX Equity,0.175
4797,2024-05-01,2024-05-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4798,2024-05-01,2024-05-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4799,2024-05-01,2024-05-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4800,2024-05-01,2024-05-01,normal,bloc2,STRAT2,PRAEEMA LX Equity,0.2
4801,2024-05-01,2024-05-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
4802,2024-05-01,2024-05-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4803,2024-05-02,2024-05-01,normal,bloc1,STRAT1,ALLVOSI LX Equity,0.125
4804,2024-05-02,2024-05-01,normal,bloc1,STRAT1,UIATHNA GR Equity,0.125
4805,2024-05-02,2024-05-01,normal,bloc2,STRAT2,BGTFDLX LX Equity,0.2
4806,2024-05-02,2024-05-01,normal,bloc2,STRAT2,PRAEEMA LX Equity,0.2
4807,2024-05-02,2024-05-01,normal,bloc3,STRAT3,DISFCPE LX Equity,0.175
4808,2024-05-02,2024-05-01,normal,bloc3,STRAT3,GAMCBIA ID Equity,0.175
4809,2024-05-03,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4810,2024-05-03,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4811,2024-05-03,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4812,2024-05-03,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4813,2024-05-03,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4814,2024-05-03,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4815,2024-05-06,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4816,2024-05-06,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4817,2024-05-06,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4818,2024-05-06,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4819,2024-05-06,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4820,2024-05-06,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4821,2024-05-07,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4822,2024-05-07,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4823,2024-05-07,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4824,2024-05-07,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4825,2024-05-07,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4826,2024-05-07,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4827,2024-05-08,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4828,2024-05-08,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4829,2024-05-08,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4830,2024-05-08,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4831,2024-05-08,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4832,2024-05-08,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4833,2024-05-09,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4834,2024-05-09,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4835,2024-05-09,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4836,2024-05-09,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4837,2024-05-09,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4838,2024-05-09,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4839,2024-05-10,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4840,2024-05-10,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4841,2024-05-10,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4842,2024-05-10,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4843,2024-05-10,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4844,2024-05-10,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4845,2024-05-13,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4846,2024-05-13,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4847,2024-05-13,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4848,2024-05-13,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4849,2024-05-13,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4850,2024-05-13,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4851,2024-05-14,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4852,2024-05-14,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4853,2024-05-14,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4854,2024-05-14,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4855,2024-05-14,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4856,2024-05-14,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4857,2024-05-15,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4858,2024-05-15,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4859,2024-05-15,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4860,2024-05-15,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4861,2024-05-15,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4862,2024-05-15,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4863,2024-05-16,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4864,2024-05-16,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4865,2024-05-16,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4866,2024-05-16,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4867,2024-05-16,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4868,2024-05-16,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4869,2024-05-17,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4870,2024-05-17,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4871,2024-05-17,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4872,2024-05-17,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4873,2024-05-17,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4874,2024-05-17,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4875,2024-05-20,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4876,2024-05-20,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4877,2024-05-20,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4878,2024-05-20,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4879,2024-05-20,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4880,2024-05-20,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4881,2024-05-21,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4882,2024-05-21,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4883,2024-05-21,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4884,2024-05-21,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4885,2024-05-21,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4886,2024-05-21,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4887,2024-05-22,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4888,2024-05-22,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4889,2024-05-22,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4890,2024-05-22,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4891,2024-05-22,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4892,2024-05-22,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4893,2024-05-23,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4894,2024-05-23,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4895,2024-05-23,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4896,2024-05-23,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4897,2024-05-23,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4898,2024-05-23,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4899,2024-05-24,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4900,2024-05-24,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4901,2024-05-24,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4902,2024-05-24,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4903,2024-05-24,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4904,2024-05-24,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4905,2024-05-27,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4906,2024-05-27,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4907,2024-05-27,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4908,2024-05-27,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4909,2024-05-27,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4910,2024-05-27,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4911,2024-05-28,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4912,2024-05-28,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4913,2024-05-28,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4914,2024-05-28,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4915,2024-05-28,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4916,2024-05-28,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4917,2024-05-29,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4918,2024-05-29,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4919,2024-05-29,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4920,2024-05-29,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4921,2024-05-29,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4922,2024-05-29,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4923,2024-05-30,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4924,2024-05-30,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4925,2024-05-30,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4926,2024-05-30,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4927,2024-05-30,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4928,2024-05-30,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4929,2024-05-31,2024-05-01,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4930,2024-05-31,2024-05-01,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4931,2024-05-31,2024-05-01,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4932,2024-05-31,2024-05-01,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4933,2024-05-31,2024-05-01,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4934,2024-05-31,2024-05-01,stress,bloc3,STRAT3,GAMCBIA ID Equity,0.1
4935,2024-06-03,2024-06-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4936,2024-06-03,2024-06-03,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4937,2024-06-03,2024-06-03,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4938,2024-06-03,2024-06-03,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4939,2024-06-03,2024-06-03,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4940,2024-06-03,2024-06-03,stress,bloc3,STRAT3,TWCBIEA ID Equity,0.1
4941,2024-06-04,2024-06-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4942,2024-06-04,2024-06-03,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4943,2024-06-04,2024-06-03,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4944,2024-06-04,2024-06-03,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4945,2024-06-04,2024-06-03,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4946,2024-06-04,2024-06-03,stress,bloc3,STRAT3,TWCBIEA ID Equity,0.1
4947,2024-06-05,2024-06-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4948,2024-06-05,2024-06-03,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4949,2024-06-05,2024-06-03,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4950,2024-06-05,2024-06-03,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4951,2024-06-05,2024-06-03,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4952,2024-06-05,2024-06-03,stress,bloc3,STRAT3,TWCBIEA ID Equity,0.1
4953,2024-06-06,2024-06-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4954,2024-06-06,2024-06-03,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4955,2024-06-06,2024-06-03,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4956,2024-06-06,2024-06-03,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4957,2024-06-06,2024-06-03,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4958,2024-06-06,2024-06-03,stress,bloc3,STRAT3,TWCBIEA ID Equity,0.1
4959,2024-06-07,2024-06-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4960,2024-06-07,2024-06-03,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4961,2024-06-07,2024-06-03,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4962,2024-06-07,2024-06-03,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4963,2024-06-07,2024-06-03,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4964,2024-06-07,2024-06-03,stress,bloc3,STRAT3,TWCBIEA ID Equity,0.1
4965,2024-06-10,2024-06-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4966,2024-06-10,2024-06-03,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4967,2024-06-10,2024-06-03,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4968,2024-06-10,2024-06-03,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4969,2024-06-10,2024-06-03,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4970,2024-06-10,2024-06-03,stress,bloc3,STRAT3,TWCBIEA ID Equity,0.1
4971,2024-06-11,2024-06-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4972,2024-06-11,2024-06-03,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4973,2024-06-11,2024-06-03,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4974,2024-06-11,2024-06-03,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4975,2024-06-11,2024-06-03,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4976,2024-06-11,2024-06-03,stress,bloc3,STRAT3,TWCBIEA ID Equity,0.1
4977,2024-06-12,2024-06-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4978,2024-06-12,2024-06-03,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4979,2024-06-12,2024-06-03,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4980,2024-06-12,2024-06-03,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
4981,2024-06-12,2024-06-03,stress,bloc3,STRAT3,DISFCPE LX Equity,0.1
4982,2024-06-12,2024-06-03,stress,bloc3,STRAT3,TWCBIEA ID Equity,0.1
4983,2024-06-13,2024-06-03,stress,bloc1,STRAT1,ALLVOSI LX Equity,0.25
4984,2024-06-13,2024-06-03,stress,bloc1,STRAT1,UIATHNA GR Equity,0.25
4985,2024-06-13,2024-06-03,stress,bloc2,STRAT2,BGTFDLX LX Equity,0.15
4986,2024-06-13,2024-06-03,stress,bloc2,STRAT2,PRAEEMA LX Equity,0.15
