date,RegimeScore,regime,q_low_roll,q_high_roll,vol_63,corr_eq_bond_63,mom_63
2021-02-10 00:00:00,-1.5927203761777207,Risk-on,-1.788991112805991,0.20820884212353113,0.08385359044335826,-0.12980712182137494,0.06251268496438045
2021-02-11 00:00:00,-1.5038987310632679,Risk-on,-1.785341528195152,0.2059122035934665,0.08134340698270585,-0.15216839832712079,0.05453849059282434
2021-02-12 00:00:00,-1.5655665526432905,Risk-on,-1.7816919435843128,0.20361556506340184,0.08116617897644479,-0.14864737261119834,0.058547241047683496
2021-02-15 00:00:00,-1.5947257044997623,Neutre,-1.7780423589734737,0.20131892653333738,0.08175841405548959,-0.17415393873541762,0.06268577063111014
2021-02-16 00:00:00,-1.780313842143708,Neutre,-1.7796162398689384,0.17173710284310784,0.08051398749507599,-0.14763462402365649,0.06751178666434376
2021-02-17 00:00:00,-1.6945313553720718,Neutre,-1.7785698364567843,0.1285126865728019,0.08088663743786254,-0.15467583584766806,0.059661938405260795
2021-02-18 00:00:00,-1.6349408853383776,Neutre,-1.7775234330446301,0.08528827030249184,0.08150358239957044,-0.12261539228937239,0.056171785538017494
2021-02-19 00:00:00,-1.4005153841218418,Neutre,-1.775950714763353,0.0561880961763561,0.07935342546987062,-0.1202289648815875,0.04817479748185116
2021-02-22 00:00:00,-1.3141849240918047,Neutre,-1.7733253667438307,0.055336406338561045,0.08041525692737157,-0.14674013612154188,0.043552309453968485
2021-02-23 00:00:00,-1.3988496337710585,Neutre,-1.770700018724308,0.0544847165007659,0.0818217590571177,-0.11508986504356448,0.034966102544493394
2021-02-24 00:00:00,-1.100091214835721,Neutre,-1.7680746707047856,0.053633026662970845,0.08317985877779942,-0.13316553772166684,0.043098910039063965
2021-02-25 00:00:00,-1.2841935172233678,Neutre,-1.7620963947499333,0.045640735504960235,0.08387893609323219,-0.07857605363274134,0.04107689671824222
2021-02-26 00:00:00,-0.9399287570051105,Neutre,-1.7561181187950807,0.037648444346949625,0.08475374378816754,-0.09809025126969818,0.031471710046762524
2021-03-01 00:00:00,-0.929820484908118,Neutre,-1.7501398428402284,0.029656153188939768,0.08929935438857564,0.03959176186281526,0.05110641401868854
2021-03-02 00:00:00,-0.3263618046078491,Neutre,-1.7457398696953395,0.02167929055588379,0.0898752901568576,0.04432784634979761,0.04611797312968702
2021-03-03 00:00:00,-0.23831261405057835,Neutre,-1.7421290479554328,0.01371014218530589,0.0897366674671427,0.05664568894494719,0.03854292304000295
2021-03-04 00:00:00,-0.08488544261164735,Neutre,-1.7385182262155263,0.005740993814727233,0.0906996440828145,0.052721078109656455,0.03186917475724327
2021-03-05 00:00:00,-0.02309990230501402,Neutre,-1.7354981284298614,-0.001126513110100683,0.09214090302737317,0.04647223373417159,0.021113994561803073
2021-03-08 00:00:00,0.07846622607924619,Neutre,-1.7336594785526804,0.016366524975498523,0.10270539329883922,0.03275559989449045,0.042498551734586165
2021-03-09 00:00:00,-0.14258723634613668,Neutre,-1.7318208286754992,0.008397376604919867,0.10230746185329234,0.0412735956539476,0.05225982818482344
2021-03-10 00:00:00,-0.217903079566185,Neutre,-1.729982178798318,0.0004282282343419652,0.10174591282262936,0.06586022460609034,0.059599147307586975
2021-03-11 00:00:00,-0.1754536266633403,Neutre,-1.7243815288690472,-0.004235995798985098,0.10198778740456702,0.08302133804536112,0.061201422964471286
2021-03-12 00:00:00,-0.0996372801884216,Neutre,-1.718780878939776,-0.008900219832312161,0.10245047730875875,0.09855935600614507,0.057702693615700795
2021-03-15 00:00:00,0.027791335455461696,Neutre,-1.7131802290105052,0.0030846110245345993,0.1024557179832615,0.12087260171406553,0.05773930848306952
2021-03-16 00:00:00,0.14376180819147755,Neutre,-1.7088499565720812,0.02167929055588379,0.10334399696291074,0.12203954016240554,0.06630216578244408
2021-03-17 00:00:00,0.04919696774297094,Neutre,-1.7051548728790813,0.02739169579586573,0.10423374315365615,0.14690583506161714,0.06118435347852946
2021-03-18 00:00:00,0.24827242701469315,Neutre,-1.7014597891860817,0.0320724619129633,0.10233123148994877,0.16086758266713505,0.072809416004467
2021-03-19 00:00:00,0.15771490691340972,Neutre,-1.6985498955888807,0.04705640451421953,0.10237579277327023,0.1392625440708657,0.059959424096962755
2021-03-22 00:00:00,0.17716810133326194,Neutre,-1.6972103821832778,0.05185860309497086,0.1023144980318478,0.15297409820077634,0.059043504385636325
2021-03-23 00:00:00,0.25238136141683887,Stress,-1.6958708687776747,0.0544847165007659,0.10232163103586438,0.15264814800750742,0.06124339471505058
