ticker,Strat,beta,beta_stress,beta_bloc1,corr,return_stress,skewness,maxdd_abs,alpha,sharpe,sortino,vol,ret_ann,kurtosis,n_obs_is,dd_covid,ret_rel_covid,score_custom,rank_in_bloc
AEABSIA ID Equity,STRAT3,0.018670449925820534,-0.04465296783168625,-0.04465296783168625,0.061751199073694245,-0.0017229390399678968,-0.04756187302764801,0.0019486818497882474,0.06530609869982117,4.63508410902936,10.024820960077221,0.01444773585722492,0.0669664708832769,-0.2285758038497705,262,,,0.3473467831528677,9
GSUREEA LX Equity,STRAT3,0.013975133913453232,0.0504068518572473,0.0504068518572473,0.05050633906493795,0.054269253900311565,-0.2039089221872982,0.005929231750079977,0.06082701981182597,4.694400088587573,4.398664516629739,0.013222101672128351,0.06206983526095322,7.984062440735059,262,,,0.23571216163244643,10
MUHLSHE ID Equity,STRAT3,0.05667955685286969,0.06300940984802127,0.06300940984802127,0.20681775609806818,0.02012296060150054,-0.7846843705580551,0.004374696201652761,0.050070779618967685,4.208349359115856,5.198324198845448,0.01309570937351936,0.05511132014921771,3.974627249030987,262,,,0.17839488879437093,11
INICLBI GR Equity,STRAT3,0.016118347733847894,-0.11409591639626152,-0.11409591639626152,0.04453260007718502,0.025538751536377413,-11.154714152124253,0.015264262545315765,0.08306498694371944,4.8855741609224745,1.9061920596338489,0.017295490080797223,0.08449839943923387,161.48403804882958,262,,,0.06974319277712741,12
INGSBLC LX Equity,STRAT3,-0.09170938924656684,0.33979735588296417,0.33979735588296417,-0.11815950268180525,0.1503935486823087,1.9130793992294157,0.014539628771464419,0.074597198113328,1.7914449600093711,1.9123109307297084,0.03708818247352111,0.06644143756809728,31.63052509811284,262,,,-0.06281245265150312,13
KEPPPF6 AV Equity,STRAT3,-0.0452244284143847,0.04212776461593824,0.04212776461593824,-0.07616660170975852,0.16771160112679917,-0.08114908141988787,0.010599387289221829,0.050342276373734264,1.6325775522452097,2.57507048400148,0.02837258537434014,0.04632044598130847,0.08514907302706165,262,,,-0.13250113804589647,14
TRVBFIC LX Equity,STRAT3,0.35065013871973333,-0.08388830843745086,-0.08388830843745086,0.5707765244468611,-0.32302360455324586,0.02615179709581497,0.015892053973012743,-0.008985977863943461,0.7561464732055815,1.4111050120424218,0.029356097174308104,0.022197509345433408,-0.30981836079923797,262,,,-0.4779295032462147,15
BNJTIHE LX Equity,STRAT3,0.48587107156250864,0.2514140992005964,0.2514140992005964,0.494156005322523,-0.452593761195061,-0.3540904348143219,0.03187098185950343,-0.005534047605754891,0.801867232563679,1.09912050722257,0.046983716670519926,0.037674702862145804,0.9812109787781678,262,,,-0.6061496466178876,16
R1JKEX GR Equity,STRAT3,0.2410303966059856,-0.2912034990267081,-0.2912034990267081,0.4000539193896335,-0.25439461953364706,-0.03277770350410793,0.0196078431372545,-0.0069740636426348195,0.5022861829746017,0.8537556926899729,0.02879013424808013,0.014460886638794523,-0.06323211582775379,262,,,-0.6145504410063174,17
INGSLII LX Equity,STRAT3,0.021890823187371802,0.011010089999762655,0.011010089999762655,0.05998982909046751,-0.021319838886821985,-3.465969307796359,0.013705442347584085,-0.004079749218634195,-0.12232450682258957,-0.07877742075968536,0.01743712467539451,-0.0021329876763216404,12.766695734643388,262,,,-0.7037581272117449,18
MODCLDI GR Equity,STRAT3,0.23529519055430406,-0.09355725906088219,-0.09355725906088219,0.3160323369521092,-0.259320518929677,-3.8623235609503395,0.03551104029137242,0.013308812595438632,0.9622374745245607,0.9236391000014699,0.03557721365300064,0.03423372821608406,36.71893695143511,262,,,-0.71015133810054,19
EGSKAEA LX Equity,STRAT3,0.016649565807945573,-0.006929003153113203,-0.006929003153113203,0.03672552957401008,0.019470568406406707,-0.41680222124799005,0.024709584349190017,0.005896233915660386,0.3405241627942237,0.46220243172539843,0.021663331706270317,0.007376887892611261,1.4195707040673424,262,,,-0.7444245712114059,20
CLOHQIA GR Equity,STRAT3,-0.0026025651907279576,0.026795690030332622,0.026795690030332622,-0.0031141853167905107,0.0673837858260744,-15.539064950840931,0.039864369501466324,0.04115407641346044,1.024745354835932,0.20683849388850994,0.039934437207644585,0.040922629026520996,248.2555078634615,262,,,-1.0564278968160399,21
MUESEIH ID Equity,STRAT3,0.1406729855189081,-0.1325534280994746,-0.1325534280994746,0.11721018156917169,-0.29160881883270573,-10.938339027774123,0.049275455588805084,-0.03491760939681446,-0.3907126644039372,-0.1981164016800901,0.057350310051906106,-0.022407492444772137,122.03556306188027,262,,,-1.7064217441870269,22
